b2695cba-e585-4328-8640-ff5526d0f0c4,234985957,2020-12-15T08:37:16.412Z,2020-12-15T08:37:16.412Z,1,打客服先止付看看？,0,M
4c6678a3-fca1-40ba-8af5-6c9a1743e7dd,234980927,2020-12-14T18:15:24.541Z,2020-12-14T18:15:24.541Z,2,哈哈哈哈哈我雙十一的甚至還沒到：）,7,F
445d4758-32ff-475d-a685-706f4237b063,234980927,2020-12-14T20:59:41.774Z,2020-12-14T20:59:41.774Z,3,這什麼啦第一次看到🤣,21,F
853ddaf1-e4eb-433f-80ea-b0da164a32f8,234980927,2020-12-14T23:08:23.728Z,2020-12-14T23:08:23.728Z,4,超好笑😂,1,F
91bbd324-d126-4fed-8fe7-2a0319489c37,234980927,2020-12-15T01:51:21.382Z,2020-12-15T01:51:21.382Z,5,哈哈哈哈哈哈哈哈哈,0,F
08d52546-4d46-4af2-addb-225d6b1e8ecf,234980927,2020-12-15T03:37:53.431Z,2020-12-15T03:37:53.431Z,6,B2 好慘,0,F
f8cc7500-9a89-40f6-aae5-e9c56a2d1b45,234980927,2020-12-15T03:49:44.794Z,2020-12-15T03:50:50.591Z,7,"我12/5買的東西12/8就送到了說
還是在中國的",0,F
47698381-586d-4ad1-9d4e-dcda844d46c9,234980927,2020-12-15T05:26:17.303Z,2020-12-15T05:26:17.303Z,8,我13號就收到貨了～,0,F
893adc4c-2325-4a01-98cd-a48cb0f103d4,234980927,2020-12-15T05:45:55.054Z,2020-12-15T05:45:55.054Z,9,"https://i.imgur.com/K4p1YyK.jpg
我12下十幾單昨天就已經領到手軟了",0,M
3fd54cc0-2efd-4817-afa9-851afd66640c,234980927,2020-12-15T06:10:21.750Z,2020-12-15T06:10:21.750Z,10,不是 B0買的這是什麼啦🤣🤣,0,F
7563cc28-dbe1-4be8-bcde-2162a6ed6830,234980927,2020-12-15T06:17:02.694Z,2020-12-15T06:17:02.694Z,11,"好好笑我12下13晚就收到(全家)
同時訂的7-11出貨現在還沒到",0,F
2f2c4510-c839-4bfe-9519-47caada02018,234980927,2020-12-15T06:17:30.833Z,2020-12-15T06:17:42.718Z,12,怎麼感覺你是我朋友：）））,0,M
306e9772-d206-4097-9050-2f29460d618c,234980927,2020-12-15T06:22:24.224Z,2020-12-15T06:22:24.224Z,13,"我覺得這次比雙11快耶....我訂四個包裹有三個今天已經領了🧐
順帶一提
這次7-11取件也有送7元抵用券
但是全家取件就沒",0,F
05badbb7-9237-4aea-84b0-cbe3031bec56,234980927,2020-12-15T06:24:00.542Z,2020-12-15T06:24:56.850Z,14,哈哈哈哈哈,0,F
803e67a1-c825-458f-94e2-6b7dcc3990d2,234980927,2020-12-15T07:41:36.326Z,2020-12-15T07:41:36.326Z,15,"https://i.imgur.com/H1HjzZz.jpg
歪樓
我家貓超愛這個手手",0,F
68b4ba15-5efa-42e0-b067-923618e68520,234980218,2020-12-14T11:21:59.079Z,2020-12-14T11:21:59.079Z,1,宅配或面交  這兩個選項,5,M
d5b02c98-c887-4894-8816-fee557be1dea,234980218,2020-12-14T19:01:40.328Z,2020-12-14T19:01:40.328Z,2,"可以寄唷 不可分裝的大型物品
我有寄過更大的
就是收超材費

例外規定：包裹內容物確屬「不可分裝者」，得彈性放寬重量至每件限重30公斤、放寬尺寸限制至任何一邊尺度不逾150公分，長度加長度以外之最大周圍合計亦不逾300公分(即:1x長+2x寬+2x高不逾300公分)。

重量未逾20公斤，但尺寸（長+寬+高）逾150公分者，除以實際重量計費外，另尺寸每超過10公分加收10元（不滿10公分按10公分計算）。",2,F
ac190f47-0d29-4e61-a7c5-b0e72515b311,234980218,2020-12-15T00:37:17.986Z,2020-12-15T00:37:17.986Z,3,"長寬高不超過150
要是超過你就跟櫃檯小姐說裡面的東西不能分裝
會讓你寄的，不過可能會加錢",0,F
186ed9b2-b1c7-4dd4-b41a-aa7601db5d2e,234980163,2020-12-15T00:59:06.471Z,2020-12-15T00:59:06.471Z,1,我也在觀望這一家🙋🏻‍♀️求推坑,1,F
07d2e270-eab7-4ad4-8fea-89230251bb9e,234980155,2020-12-14T16:08:31.537Z,2020-12-14T16:08:31.537Z,1,太過分了吧！,2,M
270054d0-40b0-4356-a556-75a6334fd955,234980155,2020-12-14T16:20:12.759Z,2020-12-14T16:20:12.759Z,2,通常這種的就不要好心提醒他了，提醒之後很容易被棄單，所以我都不提醒照寄，就是麻煩物流、超商人員了,14,F
c23ef9b0-eef9-4471-8e15-801352a8d009,234980155,2020-12-14T20:15:45.125Z,2020-12-14T20:16:08.601Z,3,"你是我同學嗎🤣🤣🤣
這不就學校前面那個711",1,F
2d7cea52-096a-4a98-84d9-94ea2b42af71,234980155,2020-12-15T04:18:22.036Z,2020-12-15T04:18:22.036Z,4,真的超生氣的😠！B1,0,F
842773e7-6b08-4e91-a4b1-c0a56956b525,234980155,2020-12-15T04:18:50.293Z,2020-12-15T04:18:50.293Z,5,我們人都太好惹～_～B2,0,F
3df8228a-8914-414a-a29a-8fa5a3afb9f0,234980155,2020-12-15T04:20:40.889Z,2020-12-15T04:20:40.889Z,6,"我不是你同學哈哈哈，我是你附近學校的同學🥳沒錯！就是中原那邊的7-11，被放鳥後去買小籠湯包根芭樂吃。
B3",1,F
9d59d57c-c134-4a8c-bb9c-2f8524360559,234980027,2020-12-14T11:49:43.241Z,2020-12-14T11:49:43.241Z,1,"天啊 想問原po尺寸跟穿的size😍😍
我是75E 但上胸無肉那種 求助🥺",78,F
a716cf8e-d4ee-4e9f-a1d8-eec14b64e440,234980027,2020-12-14T12:18:22.123Z,2020-12-14T12:18:22.123Z,2,b1 我身材沒有你這麼好😂我小小奶32C而已哦 這件抓皺的拿M~~~你拿L我覺得也是完全爆乳 這件真的太騙了哈哈哈哈,60,F
ea810bff-5316-4603-8e9a-4b1dcf2a47b1,234980027,2020-12-14T23:18:44.273Z,2020-12-14T23:18:44.273Z,3,天啊被燒到！這看起來很自然,2,F
3d093c4a-219d-4ab0-8cae-e1df1bc0ddf4,234980027,2020-12-15T01:26:46.221Z,2020-12-15T01:26:46.221Z,4,B1 這件大奶不行呦~我D拿L超壓的,3,F
8040aa39-7a47-45c1-83e8-aee8a89fc2ca,234980027,2020-12-15T01:32:27.763Z,2020-12-15T01:32:27.763Z,5,請問他的內襯會很厚嗎🥺！,0,F
88285dd3-bbf6-4e49-9beb-3363a318eae2,234980027,2020-12-15T03:41:15.903Z,2020-12-15T03:41:15.903Z,6,感覺讚欸！！,1,F
bb4dafd9-266c-4883-b602-8ee72d4d3004,234980027,2020-12-15T03:46:12.318Z,2020-12-15T03:46:12.318Z,7,這不可能是c吧！！,12,F
437d6cdc-8d33-4e7b-abb3-045d9a73a4cd,234980027,2020-12-15T04:15:06.818Z,2020-12-15T04:15:06.818Z,8,我看著pazzo嘴裡卻唸出pizza  我餓了嗎,567,F
72b442b0-3687-4fa6-900c-bf4a564181cc,234980027,2020-12-15T04:28:54.226Z,2020-12-15T04:28:54.226Z,9,B8 我也,1,F
74e74086-f816-4407-ae44-0a50d6bca119,234980027,2020-12-15T04:40:41.872Z,2020-12-15T04:40:41.872Z,10,請問是福爾思庭爆乳款嗎？,1,F
5eed8fd5-af4f-481b-af05-35d553181e81,234980027,2020-12-15T04:46:32.302Z,2020-12-15T04:46:32.302Z,11,你穿看起來像E！被燒到🥺🥺,1,F
f3332048-35ba-4a7b-a8ca-db33450b28b2,234980027,2020-12-15T04:46:56.162Z,2020-12-15T04:46:56.162Z,12,這件很舒服~,0,F
b723cf16-ecd5-45e0-8b91-8187f39e3639,234980027,2020-12-15T04:50:23.150Z,2020-12-15T04:50:23.150Z,13,大,0,M
b360cbb2-db4e-44c7-8b31-b0987a278973,234980027,2020-12-15T04:55:34.930Z,2020-12-15T04:56:09.699Z,14,雖然視覺滿分可是我覺得跳個幾下就全出來了 感覺危險,4,F
37d806a0-1192-428b-b1f5-3c3629e93146,234980027,2020-12-15T05:04:33.820Z,2020-12-15T05:04:33.820Z,15,❤️,0,M
d08b5a4d-0f16-48de-919d-f8b3df59fb47,234980027,2020-12-15T05:05:46.095Z,2020-12-15T05:05:46.095Z,16,原po感覺好美,0,F
f56dcd3b-56eb-4611-908f-bad4410b812e,234980027,2020-12-15T05:09:43.848Z,2020-12-15T05:09:43.848Z,17,太讚了吧,0,F
b772fa24-4e99-41ac-8599-7f3d67758868,234980027,2020-12-15T05:49:23.511Z,2020-12-15T05:49:23.511Z,18,請問是哪一款？,0,F
02e3c246-e8a4-4680-b31c-d3b8435c1158,234980027,2020-12-15T05:50:18.130Z,2020-12-15T05:50:18.130Z,19,好奇容易跑位嗎,1,F
4ef252da-0c15-4d07-8d81-76e37d68acbc,234980027,2020-12-15T05:53:08.379Z,2020-12-15T05:53:08.379Z,20,這件好像沒有了～找不到了☹️,0,F
f51a9921-c859-4e6c-9ae5-7b76c8805731,234980027,2020-12-15T06:26:53.375Z,2020-12-15T06:26:53.375Z,21,原po求名稱(˶‾᷄ ⁻̫ ‾᷅˵),0,F
8f98b911-e843-4b8a-9c0f-62f9939c2472,234980027,2020-12-15T06:31:29.552Z,2020-12-15T06:31:29.552Z,22,"買過他們一件紫色碎花洋裝蠻好看的
品質還不錯
https://i.imgur.com/MXwP9S4.jpg",1,F
f4e366e3-5b36-46eb-9f46-6b5e5ee3643a,234980027,2020-12-15T06:39:27.041Z,2020-12-15T06:39:27.041Z,23,哇～～～～～～～～～～,0,F
5da1c831-48c5-414f-b45c-b475879e2965,234980027,2020-12-15T06:44:08.840Z,2020-12-15T06:44:08.840Z,24,"https://i.imgur.com/wVlaYCy.jpg
請問是這件嗎？",1,F
72aa7e1f-5225-4e0e-894b-0a85d104c39d,234980027,2020-12-15T07:09:11.885Z,2020-12-15T07:09:29.483Z,25,"B8 你不孤單
我看成吃pizza長ㄋㄟㄋㄟ",0,F
f5e828a3-84c8-49ce-9b7f-08b1e5a898b2,234980027,2020-12-15T07:09:51.839Z,2020-12-15T07:09:51.839Z,26,"b5會喔 夏天可能會悶~~
 b7真的是c😂我承認這件超騙哈哈哈
 b10 不是哦~~一兩年前的款式 沒有跟誰聯名的~~
 b11哈哈哈小奶人的福音
 b12超舒服!
 b14我有跳幾下 覺得還ok哦
 b16沒有沒有~~
 b18好像下架了 是一兩年前的款式哦 抓皺brotop有點忘記全名了😂
 b19沒有穿出去過耶 但蠻牢固的~~",0,F
65fc2748-4053-48fd-8135-6730fd2fe9ee,234980027,2020-12-15T07:12:27.848Z,2020-12-15T07:12:47.289Z,27,穿細肩帶副乳會不會跑出來？,0,F
5c05b1da-150c-445a-bd06-7e8e08fae5e5,234980027,2020-12-15T07:20:44.136Z,2020-12-15T07:20:44.136Z,28,"身材好讚！
之前買過很多他的衣服 材質差到沒信心 都洗一兩次就起球到不行",0,F
05165aa6-2669-455f-81c7-7bfd41d42f9c,234980027,2020-12-15T07:33:03.274Z,2020-12-15T07:33:03.274Z,29,"你這厚度應該不是32c吧38差不多
要不要去櫃上跟櫃姐確定一下
內衣下圍不合對胸部傷害很大",2,F
02fb1f51-65a6-4884-b041-c8ffd5c94cd6,234980027,2020-12-15T07:36:18.635Z,2020-12-15T07:36:18.635Z,30,"原po身材很棒
但是我是真的看到pizza點進來的（眼殘認證）
抱歉啦",1,M
f4b5840b-4e60-4dd3-81e8-fb8521f57850,234980027,2020-12-15T07:37:11.108Z,2020-12-15T07:37:11.108Z,31,Pazzo不就美而快大爛牌,0,M
b75505fd-ccf5-496b-b7b2-77aa178492cd,234980027,2020-12-15T08:12:52.749Z,2020-12-15T08:12:52.749Z,32,花特 平平都是C 怎差這麼多 好羨慕😢😢,0,F
6635f601-69e4-4999-81a4-abae215dce12,234980027,2020-12-15T08:23:09.651Z,2020-12-15T08:23:09.651Z,33,B8 +1⋯⋯還想說pizza跟bratop什麼關係,0,F
13d7aa2f-ccc5-4b49-a110-51b4821789e7,234980027,2020-12-15T08:25:07.326Z,2020-12-15T08:25:07.326Z,34,型號吊牌上應該會寫～,0,F
ff01a7e6-2eb1-4fa4-bcd3-88de4aaaa3e5,234980027,2020-12-15T08:28:21.348Z,2020-12-15T08:28:21.348Z,35,"感覺墊很厚，不知道透不透氣

還有感覺肩帶要斷掉了😎",0,F
161e5bc9-3d8e-4ce9-b31d-cd8ed282408e,234980027,2020-12-15T09:05:03.301Z,2020-12-15T09:05:03.301Z,36,達美樂！？,0,M
dfcbc6b7-ced3-4c67-8171-8ef6b1755f1e,234980027,2020-12-15T09:09:55.238Z,2020-12-15T09:09:55.238Z,37,好美～,0,M
9e534562-dc85-4119-9873-3a95eb81fb50,234980001,2020-12-14T10:53:21.595Z,2020-12-14T10:53:21.595Z,1,抵制FB,0,M
3316977d-72fa-4766-870a-8ea693bdda76,234980001,2020-12-14T12:22:10.336Z,2020-12-14T12:22:10.336Z,2,"B1 我自己是沒在用FB
但長輩們還是常常滑FB啊⋯⋯
覺得FB功能越來越多但是都沒有在把關
千騙，萬騙，不離FB和ATM！！！！",0,F
f69213a6-ceec-44a1-ae34-1ca3d36422fa,234980001,2020-12-14T14:19:25.264Z,2020-12-14T14:19:25.264Z,3,對方這樣回我會爆氣欸...,0,F
f60b95ab-3b83-48d2-975c-8e2b5bfc4032,234980001,2020-12-14T14:35:49.987Z,2020-12-14T14:35:49.987Z,4,B3 我也生氣，但是跟她生氣沒有用...都不聽人講話了，怎麼會對你生氣有反應😔,0,F
4163025d-bec4-45dd-92aa-1c89b44fa0fc,234980001,2020-12-15T00:14:28.055Z,2020-12-15T00:14:28.055Z,5,月經文,0,F
76c69971-8c74-4bfc-b309-a0fa2b37416e,234980001,2020-12-15T01:04:07.454Z,2020-12-15T01:13:55.246Z,6,"B5 不好意思，只是希望還沒遇過、還不知道的人，能提醒家中的長輩，不要不小心讓那些無良的賣家能繼續肆意妄為。
我沒那麼常看Dcard，實在不清楚，會犯下這種錯誤也確實是因為我思慮不周。
如果妳已經知道了，那很抱歉還麻煩妳點進來留言，謝謝。",0,F
547bdaf3-ee1b-4466-86ff-fe39467c965c,234979789,2020-12-14T09:44:53.987Z,2020-12-14T09:44:53.987Z,1,"可能我對於這種事情比較沒那麼敏感
也可能是我覺得賣家一開始的態度真的沒到非常差
我真的覺得不用那麼生氣⋯⋯",13,F
cf671023-7652-4d53-8bca-239e77016887,234979789,2020-12-14T09:48:55.805Z,2020-12-14T09:48:55.805Z,2,"我也不行 好誇張 拍拍
又不是什麼代購 要人家等14天還重新下單
商品介紹就說當天出貨 等那麼久我也會生氣
我也遇過主頁寫2~3天到貨 但也給我等了兩週:(",259,F
72337406-d260-4e20-a248-6c0e8094c0f6,234979789,2020-12-14T09:50:33.645Z,2020-12-14T09:50:45.456Z,3,"我覺得其實就是現貨當天出貨 沒貨預購
啊賣家就沒表示清楚也死不直接講清楚 
繞來繞去的
不過如果我是妳就直接取消不跟他理論了 
除非這殼真的很好看😂",155,F
91e29ffe-0417-45b8-bbec-53c30412cb7b,234979789,2020-12-14T09:57:13.614Z,2020-12-14T09:57:13.614Z,4,"B1 其實我也是到賣家一句「看得懂再來購物」讓我爆炸的XD
不然說真的一開始我也還好，只是有點傻眼而已

B2 重點就是沒辦法當天出貨就不要這麼寫嘛～
我就是希望早點收到才會特別找你的呀
等兩週也很煎熬XD

B3 真的，如果他一開始請我重新下單的時候就跟我說因為雙十二拖到物流，所以沒辦法如期出貨
我可能還覺得好一點
他之前訊息回超慢，一吵起架來秒回，害我忍不住吵起來了😂",12,F
0217c008-1a53-42a6-bfb5-e555d93d1111,234979789,2020-12-14T10:00:04.020Z,2020-12-14T10:00:04.020Z,5,B4 他的出貨地點是在中國大陸嗎？,1,F
1de72404-ef88-4279-ae02-4b5df5bbfbee,234979789,2020-12-14T10:05:08.609Z,2020-12-14T10:05:08.609Z,6,"B5 不是誒，他寫說在淡水
所以我才會傻傻相信啊😂",5,F
4ea991ef-49f9-48f0-9abb-20f8b9043f3f,234979789,2020-12-14T10:07:43.233Z,2020-12-14T10:07:43.233Z,7,B6 那這樣真的好傻眼 拍拍,1,F
7f4ce630-82d0-4018-8c2d-27efb21cfd7c,234979789,2020-12-14T10:59:48.984Z,2020-12-14T10:59:48.984Z,8,"……到底是在嘴硬什麼
當天出貨拖了這麼久還要妳體諒他
評價4.7真的不是沒有原因欸
還有原po建議妳以後4.9以下就不要買
其實他4.7你還買
我真的覺得很勇敢",105,F
dd8d3109-c5ec-4b54-98c5-e7a98c630edc,234979789,2020-12-14T12:10:29.720Z,2020-12-14T12:10:29.720Z,9,好爛==,2,F
3bf5b6f2-3f9b-4533-8420-4ba508914e88,234979789,2020-12-14T13:20:28.594Z,2020-12-14T13:20:28.594Z,10,"B7 謝謝妳，我就是想上來討拍ㄉXD

B8 我太天真了，還以為4.5以上就能相信（當google map
謝謝你的勸告，我會牢記在心的！！！

B9 真ㄉ，氣到立刻清醒哈哈",4,F
c55f875a-4ff1-450a-bc85-6a8cb5412970,234979789,2020-12-14T13:29:09.506Z,2020-12-14T13:29:09.506Z,11,"賣家自己不講清楚還好意思對買家不耐煩😅
有貨就按賣場說明當天出
沒貨就老實跟妳說，看看妳願不願意等進貨
這樣有很難嗎......
拖那麼久突然說是海外商品我大概會爆氣😂",13,F
ba8ff103-3554-4a15-bd85-bdb973e97b46,234979789,2020-12-14T13:33:32.398Z,2020-12-14T13:33:32.398Z,12,"實話說要預購要等就好了廢話那麼多在那邊驢小.....
浪費你的時間......",6,F
c61bc659-a480-46a2-832c-aad3421ca00e,234979789,2020-12-14T13:53:59.743Z,2020-12-14T13:53:59.743Z,13,"哇靠爛爆
到底誰盧啊
沒那本事當天出貨就不要寫啊==
就讓系統自己取消不要理他",9,F
d81b7d32-6bab-45bb-9a9d-0883e5f18b02,234979789,2020-12-14T14:03:34.762Z,2020-12-14T14:03:34.762Z,14,有夠不要臉欸還敢說你理解能力不好,4,F
b202ba87-7093-46a2-8023-de2d07d68bb2,234979789,2020-12-14T14:23:53.752Z,2020-12-14T14:23:53.752Z,15,"好爛傻眼 一開始不說清楚是預購
內文那樣打誰不會誤會啊
而且感覺是賣淘寶貨⋯⋯",7,M
dd118b22-1500-440e-88f0-5435b4d345bf,234979789,2020-12-14T16:22:34.939Z,2020-12-14T16:22:34.939Z,16,"氣死= =
是我就直接再買別的
收到就按一顆心 然後賣掉或送人",3,F
03ab9ed7-425d-4803-bfa4-b2ce0b36ab52,234979789,2020-12-14T16:45:24.954Z,2020-12-14T16:45:24.954Z,17,"等7-14天通常都是淘寶貨
建議自己買
便宜還不用受氣🤣",4,F
b00f8336-7636-49bd-96a7-fb027d33fcc6,234979789,2020-12-14T16:52:47.741Z,2020-12-14T16:52:47.741Z,18,"認錯就好了死不認錯耶
有夠爛的賣家",3,F
8a664769-3479-46f6-8f3c-5f38813c7958,234979789,2020-12-14T17:07:41.945Z,2020-12-14T17:07:41.945Z,19,我猜他應該是進淘寶貨 然後等海關進來😂 但這個我也會生氣,5,F
74bf037b-440e-4f8f-85ce-0aa189c96ff4,234979789,2020-12-14T19:07:16.722Z,2020-12-14T19:07:16.722Z,20,"一定是在等淘寶寄來！！
（不過那個手機殼樣子是一個韓國牌子建議找韓國代購買品質也比較好（？",7,F
9ec3c669-b1de-4572-9e5a-b6e5e569ba4c,234979789,2020-12-14T19:22:57.896Z,2020-12-14T19:25:55.049Z,21,"應該是淘寶沒錯
台灣都講訊息 不會講信息
賣場說明簡體字翻繁體沒把后改成後、里改成裡
諷刺還打成刺鳳😍笑死",7,F
055e8863-3684-46ea-9a1f-dc408cf0ce2a,234979789,2020-12-14T23:08:09.191Z,2020-12-14T23:08:37.225Z,22,"B6 她很多大陸用詞
大陸賣家可以設定在台灣的
買東西前先私訊確認可以當天寄出再買",4,F
c5062887-94d0-4cae-a987-caa503a0572d,234979789,2020-12-14T23:53:10.335Z,2020-12-14T23:53:26.423Z,23,"可以請原po公開完整帳號嗎
我這輩子都不想踩雷qq",2,F
513fd1bb-4cfa-4a87-95d2-e20e4ef914b0,234979789,2020-12-15T01:46:49.754Z,2020-12-15T01:46:49.754Z,24,"B11 說實話我也不是不願意等，但問題就在我等了結果也沒按時出貨，後來口氣還很差，超！火！大！

B12 真的！老實跟我說一句我真的不會怎樣好嗎😤😤😤

B13 我還好聲好氣的勸他不要寫那句當天出貨，結果反而被兇耶，傻眼到不行

B14 看到他一句「看得懂文字再購物」我火就上來了🔥

B15 重點就是我還有在商品頁重新看很多次，完全沒有「預購」兩個字！
所謂的7-14天也是他叫我重新下單的時候才提到的
我之所以乖乖等單純是看蝦皮的最後出貨日是12/15才想說算了不急",0,F
66d97c0f-3528-4894-86c3-e273779ce9a6,234979789,2020-12-15T01:56:45.940Z,2020-12-15T01:56:45.940Z,25,"極致傻眼，拍拍原PO🥺
這種賣家我一輩子都不想買
求完整帳號🙏🏻",0,F
fb095766-2ab4-409a-a9e1-61a6f7305fd3,234979789,2020-12-15T01:56:53.585Z,2020-12-15T01:57:22.287Z,26,"B16 結果他在今天凌晨兩點突然出貨了⋯⋯
感覺收到給一顆星他大概又會衝過來一陣追罵哈哈哈

B17 唉，7-14天是到了第14天他來叫我重新下單才出現的數字呢
雖然看到最後出貨日12/15也有個底啦，以後我知道了ಥ_ಥ

B18 我甚至不用他道歉，但態度那麼差還人身攻擊就是不行🙅🏻‍♀️

B19 看起來是這樣沒錯😭
淘寶貨不是不行，是他一整個處理事情和態度都很糟糕啊啊啊

B20 說的也是～
不應該貪小便宜找罪受哈哈哈

B21 我是不介意淘寶貨，只是很天真的相信出貨地在台灣，又說當天出貨
就可以很快拿到嘖嘖

B22 原來還可以設在台灣哦！又學到一課了！
以前我都會先私訊，沒想到偶爾偷懶一次想說寫那麼清楚了，就踩雷了😂😂😂

B23 B25
lee1300xxxxxx0（x全部都是數字）
感覺應該可以順利搜到🥰",3,F
0ea1ce34-518a-445f-83d1-7baadf94c4d7,234979789,2020-12-15T02:20:31.575Z,2020-12-15T02:20:31.575Z,27,"我認真覺得他理虧但是故意這樣講話，有些比較不強勢的客人就會覺得是不是自己的問題
反正他自己要預設14天出貨就不要嫌買家問，你放著不管他不出貨是影響他的帳號，不要幫他取消訂單
不需要跟他吵，就說造原先設定走",1,F
b2d9a96b-72f3-44d4-a43c-2d2756749103,234979789,2020-12-15T02:57:52.117Z,2020-12-15T03:01:15.745Z,28,"我之前也是買衣服遇到超過預計天數的
好不容易他說要出貨了結果我原本填的超商不收貨了（整修之類的？）而且他也沒有主動告知 是我看了蝦皮的顯示才知道的🙂
後來我說「這是一個非常糟糕的購買經驗」他就開始抓狂說我說他的賣場糟糕balabala🤷🏻‍♀️
玻璃心又不打清楚的賣家真的是不要出來賣欸
然後也是一直跟我扯說工廠假日不上班 還反問我我假日難道上班嗎？（？？？直接打清楚不就好了嗎！）
https://i.imgur.com/WGyxLdc.jpg
等了20幾天🤷🏻‍♀️🤷🏻‍♀️",2,F
